,index,Unnamed: 0,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
14,488,488,600690.XSHG,600690,海尔智家,XSHG,2021-01-22,34.0,34.0,34.36,34.64,33.08,34.15,44968881,1521536982,73199,0.0071,1.0,215437074705.0,308300954560.0,0.0044,45.7835,36.6995,6.1123,1,33.835
15,489,489,600690.XSHG,600690,海尔智家,XSHG,2021-01-25,34.15,34.15,34.22,35.55,33.99,35.31,55104207,1925279984,74189,0.0087,1.0,222754995837.0,318773256384.0,0.034,47.3386,37.9461,6.32,1,34.939
16,490,490,600690.XSHG,600690,海尔智家,XSHG,2021-01-26,35.31,35.31,34.98,34.98,33.0,33.2,60119370,2021981308,109619,0.0095,1.0,209443949640.0,299724500480.0,-0.0598,44.5098,35.6786,5.9423,1,33.633
17,491,491,600690.XSHG,600690,海尔智家,XSHG,2021-01-27,33.2,33.2,33.1,34.3,32.8,33.7,50501397,1698112268,83702,0.008,1.0,212598225990.0,304238423680.0,0.0151,45.1802,36.2159,6.0318,1,33.625
18,492,492,600690.XSHG,600690,海尔智家,XSHG,2021-01-28,33.7,33.7,33.0,33.64,31.82,32.0,48372404,1562322790,83246,0.0077,1.0,201873686400.0,288891084800.0,-0.0504,42.901,34.389,5.7275,1,32.298
19,493,493,600690.XSHG,600690,海尔智家,XSHG,2021-01-29,32.0,32.0,32.66,32.89,31.1,31.85,42292572,1356232921,66605,0.0067,1.0,200927403495.0,287536907840.0,-0.0047,42.6999,34.2278,5.7007,1,32.068000000000005
20,494,494,600690.XSHG,600690,海尔智家,XSHG,2021-02-01,31.85,31.85,32.0,32.2,31.37,31.8,39349584,1252430673,65131,0.0062,1.0,200611975860.0,287085515520.0,-0.0016,42.6329,34.1741,5.6917,1,31.828000000000003
21,495,495,600690.XSHG,600690,海尔智家,XSHG,2021-02-02,31.8,31.8,32.2,33.3,31.97,33.26,49701671,1629722919,79474,0.0079,1.0,209822462802.0,300266171264.0,0.0459,44.5903,35.7431,5.952999999999999,1,32.79
22,496,496,600690.XSHG,600690,海尔智家,XSHG,2021-02-03,33.26,33.26,33.5,33.77,32.1,32.8,40534324,1329061008,75014,0.0064,1.0,206920528560.0,296113361920.0,-0.0138,43.9736,35.2488,5.8707,1,32.789
23,497,497,600690.XSHG,600690,海尔智家,XSHG,2021-02-04,32.8,32.8,32.5,32.89,31.91,32.77,36972842,1201953374,65603,0.0059,1.0,206731271979.0,295842526528.0,-0.0009,43.9334,35.2165,5.8653,1,32.509
24,498,498,600690.XSHG,600690,海尔智家,XSHG,2021-02-05,32.77,32.77,32.6,34.44,32.3,33.68,55917824,1877113550,91980,0.0089,1.0,212472054936.0,304057866752.0,0.0278,45.1534,36.1944,6.0282,1,33.569
25,499,499,600690.XSHG,600690,海尔智家,XSHG,2021-02-08,33.68,33.68,33.75,34.94,33.4,34.66,49785899,1709076419,75780,0.0079,1.0,218654436582.0,312905156224.0,0.0291,46.4672,37.2476,6.2036,1,34.329
26,500,500,600690.XSHG,600690,海尔智家,XSHG,2021-02-09,34.66,34.66,34.69,35.04,33.53,34.38,52251235,1786086907,79539,0.0083,1.0,216888041826.0,310377359232.0,-0.0081,46.0918,36.9467,6.1535,1,34.183
27,501,501,600690.XSHG,600690,海尔智家,XSHG,2021-02-10,34.38,34.38,34.2,35.26,34.03,34.9,40876436,1422671286,63783,0.0065,1.0,220168489230.0,315071839360.0,0.0151,46.788999999999994,37.5055,6.2466,1,34.804
28,502,502,600690.XSHG,600690,海尔智家,XSHG,2021-02-18,34.9,34.9,35.6,35.95,33.21,33.52,72001845,2468862881,103439,0.0114,1.0,211462686504.0,302613411328.0,-0.0395,44.9388,36.0225,5.9996,1,34.289
29,503,503,600690.XSHG,600690,海尔智家,XSHG,2021-02-19,33.52,33.52,33.0,33.15,31.86,32.6,59870461,1944775921,92543,0.0095,1.0,205658818020.0,294307792640.0,-0.0274,43.7054,35.0338,5.8349,1,32.483000000000004
30,504,504,600690.XSHG,600690,海尔智家,XSHG,2021-02-22,32.6,32.6,32.62,32.65,29.4,29.52,121589874,3680623845,195581,0.0193,1.0,186228475704.0,266502025728.0,-0.0945,39.5762,31.7239,5.2836,1,30.271
31,505,505,600690.XSHG,600690,海尔智家,XSHG,2021-02-23,29.52,29.52,29.29,31.23,29.05,30.48,79622724,2432274116,113303,0.0126,1.0,192284686296.0,275168758272.0,0.0325,40.8632,32.7555,5.4555,1,30.546999999999997
32,506,506,600690.XSHG,600690,海尔智家,XSHG,2021-02-24,30.48,30.48,31.0,31.86,29.78,30.0,51190014,1567548624,89919,0.0081,1.0,189256581000.0,270835392000.0,-0.0157,40.2197,32.2397,5.3696,1,30.622
33,507,507,600690.XSHG,600690,海尔智家,XSHG,2021-02-25,30.0,30.0,29.94,30.27,29.56,30.1,30640242,918802722,59609,0.0049,1.0,189887436270.0,271738176640.0,0.0033,40.3538,32.3472,5.3875,1,29.987
34,508,508,600690.XSHG,600690,海尔智家,XSHG,2021-02-26,30.1,30.1,29.2,29.45,28.4,28.92,39563833,1145632004,75388,0.0063,1.0,182443344084.0,261085317888.0,-0.0392,38.7718,31.0791,5.1763,1,28.956999999999997
35,509,509,600690.XSHG,600690,海尔智家,XSHG,2021-03-01,28.92,28.92,29.31,30.16,29.0,29.63,36827446,1089445037,63442,0.0058,1.0,186922416501.0,267495088832.0,0.0246,39.7237,31.8421,5.3033,1,29.581999999999997
36,510,510,600690.XSHG,600690,海尔智家,XSHG,2021-03-02,29.63,29.63,30.0,30.74,29.38,29.55,41965377,1259345295,69298,0.0067,1.0,186417732285.0,274368650205.0,-0.0027,40.7444,32.6603,5.4396,1,30.009
37,511,511,600690.XSHG,600690,海尔智家,XSHG,2021-03-03,29.55,29.55,29.56,29.8,28.83,29.44,30249037,886057356,54644,0.0048,1.0,185723791488.0,273347311744.0,-0.0037,40.5928,32.5387,5.4194,1,29.291999999999998
38,512,512,600690.XSHG,600690,海尔智家,XSHG,2021-03-04,29.44,29.44,29.0,29.0,28.1,28.29,42844513,1219667651,70646,0.0068,1.0,178468955883.0,262669682379.0,-0.0391,39.0071,31.2677,5.2077,1,28.467
39,513,513,600690.XSHG,600690,海尔智家,XSHG,2021-03-05,28.29,28.29,27.89,28.64,27.42,28.14,34623658,977480936,56881,0.0055,1.0,177522672978.0,261276948114.0,-0.0053,38.8003,31.1019,5.1801,1,28.232
40,514,514,600690.XSHG,600690,海尔智家,XSHG,2021-03-08,28.14,28.14,29.1,29.54,27.97,28.0,51550930,1480471343,82819,0.0082,1.0,176639475600.0,259977062800.0,-0.005,38.6072,30.9472,5.1543,1,28.719
41,515,515,600690.XSHG,600690,海尔智家,XSHG,2021-03-09,28.0,28.0,27.72,28.97,27.1,28.14,49071152,1385014689,79794,0.0078,1.0,177522672978.0,261276948114.0,0.005,38.8003,31.1019,5.1801,1,28.225
42,516,516,600690.XSHG,600690,海尔智家,XSHG,2021-03-10,28.14,28.14,28.63,29.25,28.48,28.97,36181174,1046099014,58449,0.0057,1.0,182758771719.0,268983411047.0,0.0295,39.9447,32.0193,5.3328,1,28.913
43,517,517,600690.XSHG,600690,海尔智家,XSHG,2021-03-11,28.97,28.97,28.89,29.68,28.6,29.37,36047359,1055323232,58838,0.0057,1.0,185282192799.0,272697369087.0,0.0138,40.4962,32.4614,5.4065,1,29.276
44,518,518,600690.XSHG,600690,海尔智家,XSHG,2021-03-12,29.37,29.37,29.41,30.48,29.41,29.99,41089447,1231810514,64906,0.0065,1.0,189193495473.0,278454004049.0,0.0211,41.3511,33.1466,5.5206,1,29.979
45,519,519,600690.XSHG,600690,海尔智家,XSHG,2021-03-15,29.99,29.99,30.1,30.34,28.7,28.97,38611858,1131998381,64082,0.0061,1.0,182758770386.0,270136864083.0,-0.034,40.116,32.1566,5.3557,1,29.316999999999997
46,520,520,600690.XSHG,600690,海尔智家,XSHG,2021-03-16,28.97,28.97,29.09,29.96,29.01,29.49,31800020,939372682,47418,0.005,1.0,186039217766.0,275139136759.0,0.0179,40.8588,32.751999999999995,5.4549,1,29.54
47,521,521,600690.XSHG,600690,海尔智家,XSHG,2021-03-17,29.49,29.49,29.59,30.57,29.02,30.4,32661159,983948400,53095,0.0052,1.0,191780000682.0,283629357662.0,0.0309,42.1197,33.7627,5.6232,1,30.125999999999998
48,522,522,600690.XSHG,600690,海尔智家,XSHG,2021-03-18,30.4,30.4,30.28,31.0,30.2,30.57,23244838,712476372,44075,0.0037,1.0,192852454633.0,285215442886.0,0.0056,42.3552,33.9515,5.6547,1,30.651
49,523,523,600690.XSHG,600690,海尔智家,XSHG,2021-03-19,30.57,30.57,30.26,30.26,29.49,29.67,22875380,681369866,42281,0.0036,1.0,187174757244.0,276818521113.0,-0.0294,41.1082,32.9519,5.4882,1,29.785999999999998
50,524,524,600690.XSHG,600690,海尔智家,XSHG,2021-03-22,29.67,29.67,29.73,30.53,29.5,29.97,19689259,592394409,39684,0.0031,1.0,189067323040.0,279617495038.0,0.0101,41.5239,33.2851,5.5437,1,30.087
51,525,525,600690.XSHG,600690,海尔智家,XSHG,2021-03-23,29.97,29.97,29.97,30.48,29.26,29.6,27868745,827956015,52730,0.0044,1.0,186733158558.0,276165427198.0,-0.0123,41.0113,32.8742,5.4752,1,29.709
52,526,526,600690.XSHG,600690,海尔智家,XSHG,2021-03-24,29.6,29.6,29.7,29.98,29.07,29.2,22459494,660402019,45251,0.0036,1.0,184209737497.0,272433461965.0,-0.0135,40.457,32.4299,5.4012,1,29.404
53,527,527,600690.XSHG,600690,海尔智家,XSHG,2021-03-25,29.2,29.2,28.8,29.2,28.4,28.9,30654813,881452820,54352,0.0049,1.0,182317171701.0,269634488041.0,-0.0103,30.3759,30.3759,4.0355,1,28.754
54,528,528,600690.XSHG,600690,海尔智家,XSHG,2021-03-26,28.9,28.9,29.15,29.88,28.5,29.68,30653381,899630303,55601,0.0049,1.0,187237842771.0,276911820244.0,0.027000000000000003,31.1957,31.1957,4.1444,1,29.348000000000003
55,529,529,600690.XSHG,600690,海尔智家,XSHG,2021-03-29,29.68,29.68,29.78,30.49,29.6,30.29,31107495,939178838,53164,0.0049,1.0,191086059890.0,282603067223.0,0.0206,31.8369,31.8369,4.2295,1,30.191
56,530,530,600690.XSHG,600690,海尔智家,XSHG,2021-03-30,30.29,30.29,30.5,30.61,29.52,29.99,37160861,1115841573,56118,0.0059,1.0,189193494093.0,279804093299.0,-0.0099,31.5216,31.5216,4.1877,1,30.026999999999997
57,531,531,600690.XSHG,600690,海尔智家,XSHG,2021-03-31,29.99,29.99,30.5,32.0,30.4,31.18,77424027,2422279702,95435,0.0123,1.0,196700671752.0,290906689866.0,0.0397,32.7723,32.7723,4.3538,1,31.285999999999998
58,532,532,600690.XSHG,600690,海尔智家,XSHG,2021-04-01,31.18,31.18,31.5,32.9,31.5,32.36,49345972,1599147407,77766,0.0078,1.0,204144763883.0,301915987301.0,0.0378,34.0126,34.0126,4.5186,1,32.407
59,533,533,600690.XSHG,600690,海尔智家,XSHG,2021-04-02,32.36,32.36,32.5,32.65,31.75,32.13,30362275,977666833,66649,0.0048,1.0,202693798251.0,300358572066.0,-0.0071,33.8371,33.8371,4.4953,1,32.2
60,534,534,600690.XSHG,600690,海尔智家,XSHG,2021-04-06,32.13,32.13,32.25,32.42,31.6,31.85,20908013,666497102,45595,0.0033,1.0,200927403495.0,297741068170.0,-0.0087,33.5423,33.5423,4.4561,1,31.878
61,535,535,600690.XSHG,600690,海尔智家,XSHG,2021-04-07,31.85,31.85,31.7,32.25,31.35,32.2,31199785,994036556,58733,0.0049,1.0,203135396940.0,301012948040.0,0.011000000000000001,33.9109,33.9109,4.5051,1,31.86
62,536,536,600690.XSHG,600690,海尔智家,XSHG,2021-04-08,32.2,32.2,32.03,32.72,31.58,32.37,20463778,661872787,42967,0.0032,1.0,204207850899.0,302602146834.0,0.0053,34.0899,34.0899,4.5289,1,32.344
63,537,537,600690.XSHG,600690,海尔智家,XSHG,2021-04-09,32.37,32.37,32.53,32.56,31.77,32.02,21135544,677192528,43299,0.0034,1.0,201999857454.0,299330266964.0,-0.0108,33.7213,33.7213,4.4799,1,32.04
64,538,538,600690.XSHG,600690,海尔智家,XSHG,2021-04-12,32.02,32.02,31.86,32.43,31.45,31.71,30961131,986845579,52157,0.0049,1.0,200044206117.0,296432316222.0,-0.0097,33.3948,33.3948,4.4365,1,31.874000000000002
65,539,539,600690.XSHG,600690,海尔智家,XSHG,2021-04-13,31.71,31.71,31.51,31.97,31.0,31.28,30227400,949808127,55034,0.0048,1.0,197331528456.0,292412578096.0,-0.0136,32.942,32.942,4.3764,1,31.421999999999997
66,540,540,600690.XSHG,600690,海尔智家,XSHG,2021-04-14,31.28,31.28,31.53,32.09,31.46,31.8,18894635,601436428,40580,0.003,1.0,200611975860.0,297273656760.0,0.0166,33.4896,33.4896,4.4491,1,31.831
67,541,541,600690.XSHG,600690,海尔智家,XSHG,2021-04-15,31.8,31.8,31.7,31.85,31.18,31.49,15179735,477953596,32854,0.0024,1.0,198656324523.0,294375706018.0,-0.0097,33.1631,33.1631,4.4057,1,31.486
68,542,542,600690.XSHG,600690,海尔智家,XSHG,2021-04-16,31.49,31.49,31.66,31.78,31.11,31.47,16128207,506224250,35470,0.0026,1.0,198530153469.0,294188741454.0,-0.0006,33.1421,33.1421,4.4029,1,31.388
69,543,543,600690.XSHG,600690,海尔智家,XSHG,2021-04-19,31.47,31.47,31.69,32.24,31.35,31.99,24639592,787353029,45932,0.0039,1.0,201810600873.0,299049820118.0,0.0165,33.6897,33.6897,4.4757,1,31.955
70,544,544,600690.XSHG,600690,海尔智家,XSHG,2021-04-20,31.99,31.99,31.97,32.91,31.78,32.63,27917619,906210452,51850,0.0044,1.0,205848074601.0,305032686166.0,0.02,34.3637,34.3637,4.5652,1,32.46
71,545,545,600690.XSHG,600690,海尔智家,XSHG,2021-04-21,32.63,32.63,32.44,33.01,32.3,32.9,26686662,875421241,48450,0.0042,1.0,207551383830.0,307556707780.0,0.0083,34.6481,34.6481,4.603,1,32.804
72,546,546,600690.XSHG,600690,海尔智家,XSHG,2021-04-22,32.9,32.9,33.02,33.28,31.98,32.39,25193198,818034928,46702,0.004,1.0,204334021953.0,302789111398.0,-0.0155,34.111,34.111,4.5317,1,32.47
73,547,547,600690.XSHG,600690,海尔智家,XSHG,2021-04-23,32.39,32.39,32.38,32.79,32.13,32.47,17450395,566739807,38538,0.0028,1.0,204838706169.0,303536969654.0,0.0025,34.1952,34.1952,4.5428,1,32.477
74,548,548,600690.XSHG,600690,海尔智家,XSHG,2021-04-26,32.47,32.47,32.57,33.47,32.36,32.47,31354288,1033123790,54081,0.005,1.0,204838706169.0,303536969654.0,0.0,27.9495,24.848000000000003,4.0471,1,32.95
75,549,549,600690.XSHG,600690,海尔智家,XSHG,2021-04-27,32.47,32.47,32.5,32.85,32.05,32.5,22422162,727288600,38646,0.0036,1.0,205027962750.0,303817416500.0,0.0009,27.9753,24.871,4.0509,1,32.436
76,550,550,600690.XSHG,600690,海尔智家,XSHG,2021-04-28,32.5,32.5,32.54,33.19,32.36,33.1,21299911,702056178,39344,0.0034,1.0,208813094370.0,309426353420.0,0.0185,28.4918,25.3301,4.1257,1,32.961
77,551,551,600690.XSHG,600690,海尔智家,XSHG,2021-04-29,33.1,33.1,33.3,33.34,32.22,32.98,27357216,895220916,63835,0.0043,1.0,208056068046.0,308304566036.0,-0.0036,28.3885,25.2383,4.1107,1,32.723
78,552,552,600690.XSHG,600690,海尔智家,XSHG,2021-04-30,32.98,32.98,33.58,33.7,32.5,33.13,37955880,1259129485,75831,0.006,1.0,209002350951.0,309706800266.0,0.0045,28.5176,25.3531,4.1294,1,33.174
