,index,Unnamed: 0,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
32,269,269,600436.XSHG,600436,片仔癀,XSHG,2021-02-24,344.73,344.73,346.2,348.52,313.0,318.01,9655317,3152016314,50264,0.016,1.0,191860902772.0,191860902772.0,-0.0775,120.3444,108.2783,25.491999999999997,1,326.454
33,270,270,600436.XSHG,600436,片仔癀,XSHG,2021-02-25,318.01,318.01,324.29,326.1,303.0,309.2,8475076,2645453655,44046,0.013999999999999999,1.0,186545678240.0,186545678240.0,-0.0277,117.0104,105.2786,24.7858,1,312.145
34,271,271,600436.XSHG,600436,片仔癀,XSHG,2021-02-26,309.2,309.2,299.0,305.71,291.0,297.49,7202791,2149007510,37585,0.0119,1.0,179480833828.0,179480833828.0,-0.0379,112.579,101.2915,23.8471,1,298.358
35,272,272,600436.XSHG,600436,片仔癀,XSHG,2021-03-01,297.49,297.49,303.74,305.0,292.04,302.12,5892275,1760582918,32612,0.0098,1.0,182274192464.0,182274192464.0,0.0156,114.3311,102.8679,24.2183,1,298.795
36,273,273,600436.XSHG,600436,片仔癀,XSHG,2021-03-02,302.12,302.12,305.2,308.0,290.0,292.0,7191330,2134170021,37982,0.0119,1.0,176168622400.0,176168622400.0,-0.0335,110.5014,99.4222,23.406999999999996,1,296.77
37,274,274,600436.XSHG,600436,片仔癀,XSHG,2021-03-03,292.0,292.0,289.5,299.9,286.01,298.5,4609704,1354540199,25691,0.0076,1.0,180090184200.0,180090184200.0,0.0223,112.9612,101.6354,23.9281,1,293.845
38,275,275,600436.XSHG,600436,片仔癀,XSHG,2021-03-04,298.5,298.5,293.0,293.5,280.05,282.7,6286837,1797687139,34869,0.0104,1.0,170557772440.0,170557772440.0,-0.0529,106.98200000000001,96.2557,22.6615,1,285.945
39,276,276,600436.XSHG,600436,片仔癀,XSHG,2021-03-05,282.7,282.7,277.0,287.0,270.18,281.53,5105107,1430617264,27205,0.0085,1.0,169851891316.0,169851891316.0,-0.0041,106.5392,95.8573,22.5678,1,280.233
40,277,277,600436.XSHG,600436,片仔癀,XSHG,2021-03-08,281.53,281.53,286.0,287.43,254.68,256.06,9759698,2608791009,49180,0.0162,1.0,154485402232.0,154485402232.0,-0.0905,96.9006,87.1851,20.5261,1,267.302
41,278,278,600436.XSHG,600436,片仔癀,XSHG,2021-03-09,256.06,256.06,256.02,256.98,240.15,241.77,9340376,2321284559,42731,0.0155,1.0,145863999444.0,145863999444.0,-0.0558,91.4929,82.3195,19.3806,1,248.52200000000002
42,279,279,600436.XSHG,600436,片仔癀,XSHG,2021-03-10,241.77,241.77,249.98,260.0,248.6,256.76,7870154,2002758749,38845,0.013000000000000001,1.0,154907724272.0,154907724272.0,0.062,97.1655,87.4234,20.5822,1,254.475
43,280,280,600436.XSHG,600436,片仔癀,XSHG,2021-03-11,256.76,256.76,256.98,276.0,254.91,269.33,7403541,1980327913,39599,0.0123,1.0,162491421476.0,162491421476.0,0.049,101.9224,91.7034,21.5898,1,267.48400000000004
44,281,281,600436.XSHG,600436,片仔癀,XSHG,2021-03-12,269.33,269.33,273.02,274.99,261.02,268.15,5502378,1469917158,30319,0.0091,1.0,161779507180.0,161779507180.0,-0.0044,101.4759,91.3016,21.4952,1,267.142
45,282,282,600436.XSHG,600436,片仔癀,XSHG,2021-03-15,268.15,268.15,268.15,269.85,254.34,258.2,5128693,1328922623,26850,0.0085,1.0,155776501040.0,155776501040.0,-0.0371,97.7105,87.9137,20.6976,1,259.115
46,283,283,600436.XSHG,600436,片仔癀,XSHG,2021-03-16,258.2,258.2,259.41,265.8,258.0,262.38,3371462,881816003,19596,0.0056,1.0,158298366936.0,158298366936.0,0.0162,99.2923,89.337,21.0327,1,261.553
47,284,284,600436.XSHG,600436,片仔癀,XSHG,2021-03-17,262.38,262.38,262.0,269.98,256.5,268.86,4077569,1086438665,22475,0.0068,1.0,162207862392.0,162207862392.0,0.0247,101.7445,91.5433,21.5521,1,266.443
48,285,285,600436.XSHG,600436,片仔癀,XSHG,2021-03-18,268.86,268.86,267.19,276.76,267.0,273.18,4150120,1134227682,22873,0.0069,1.0,164814192696.0,164814192696.0,0.0161,103.3794,93.0142,21.8984,1,273.3
49,286,286,600436.XSHG,600436,片仔癀,XSHG,2021-03-19,273.18,273.18,266.55,270.55,262.3,263.91,3656618,972544243,20626,0.0061,1.0,159221442252.0,159221442252.0,-0.0339,99.8713,89.8579,21.1553,1,265.968
50,287,287,600436.XSHG,600436,片仔癀,XSHG,2021-03-22,263.91,263.91,263.91,269.66,260.0,263.1,2861305,755677957,15721,0.0047,1.0,158732755320.0,158732755320.0,-0.0031,99.5648,89.5821,21.0904,1,264.103
51,288,288,600436.XSHG,600436,片仔癀,XSHG,2021-03-23,263.1,263.1,263.25,264.99,256.53,263.0,2794727,729467924,15625,0.0046,1.0,158672423600.0,158672423600.0,-0.0004,99.5269,89.5481,21.0824,1,261.01599999999996
52,289,289,600436.XSHG,600436,片仔癀,XSHG,2021-03-24,263.0,263.0,263.48,268.05,261.01,263.31,2728277,720807826,15715,0.0045,1.0,158859451932.0,158859451932.0,0.0012,99.6443,89.6536,21.1072,1,264.199
53,290,290,600436.XSHG,600436,片仔癀,XSHG,2021-03-25,263.31,263.31,259.0,267.86,257.22,265.42,2877414,759236567,15601,0.0048,1.0,160132451224.0,160132451224.0,0.008,100.4427,90.37200000000001,21.2764,1,263.861
54,291,291,600436.XSHG,600436,片仔癀,XSHG,2021-03-26,265.42,265.42,267.54,282.8,266.66,281.62,6103785,1688528572,32985,0.0101,1.0,169906189864.0,169906189864.0,0.061,106.5733,95.8879,22.575,1,276.63599999999997
55,292,292,600436.XSHG,600436,片仔癀,XSHG,2021-03-29,281.62,281.62,281.66,290.0,276.0,287.98,5494462,1561028706,30588,0.0091,1.0,173743287256.0,173743287256.0,0.0226,108.9801,98.0534,23.0848,1,284.10900000000004
56,293,293,600436.XSHG,600436,片仔癀,XSHG,2021-03-30,287.98,287.98,284.95,292.45,284.0,285.16,4488046,1291998629,26597,0.0074,1.0,172041932752.0,172041932752.0,-0.0098,107.9129,97.0933,22.8587,1,287.876
57,294,294,600436.XSHG,600436,片仔癀,XSHG,2021-03-31,285.16,285.16,284.5,287.49,280.08,286.96,2847858,806440310,16878,0.0047,1.0,173127903712.0,173127903712.0,0.0063,108.5941,97.7061,23.003,1,283.17400000000004
58,295,295,600436.XSHG,600436,片仔癀,XSHG,2021-04-01,286.96,286.96,287.24,295.6,287.24,294.36,3666654,1070422818,20491,0.0061,1.0,177592450992.0,177592450992.0,0.0258,111.3945,100.2257,23.5962,1,291.935
59,296,296,600436.XSHG,600436,片仔癀,XSHG,2021-04-02,294.36,294.36,295.99,313.8,294.36,309.0,5781046,1772550863,31957,0.0096,1.0,186425014800.0,186425014800.0,0.0497,116.9347,105.2105,24.7698,1,306.61400000000003
60,297,297,600436.XSHG,600436,片仔癀,XSHG,2021-04-06,309.0,309.0,311.0,311.97,302.02,305.21,3407381,1041803594,19886,0.0056,1.0,184138442612.0,184138442612.0,-0.0123,115.5005,103.92,24.465999999999998,1,305.749
61,298,298,600436.XSHG,600436,片仔癀,XSHG,2021-04-07,305.21,305.21,305.1,330.52,301.2,328.35,7766792,2451661060,38584,0.0129,1.0,198099202620.0,198099202620.0,0.0758,124.2573,111.7989,26.3209,1,315.659
62,299,299,600436.XSHG,600436,片仔癀,XSHG,2021-04-08,328.35,328.35,321.0,340.48,315.0,331.99,6293616,2074081751,35348,0.0104,1.0,200295277228.0,200295277228.0,0.0111,125.6348,113.0383,26.6127,1,329.55300000000005
63,300,300,600436.XSHG,600436,片仔癀,XSHG,2021-04-09,331.99,331.99,330.0,336.65,323.34,325.07,3998030,1311345304,23139,0.0066,1.0,196120322204.0,196120322204.0,-0.0208,123.0161,110.6821,26.058000000000003,1,327.99800000000005
64,301,301,600436.XSHG,600436,片仔癀,XSHG,2021-04-12,325.07,325.07,323.0,323.88,307.0,308.3,6025509,1877249775,31714,0.01,1.0,186002692760.0,186002692760.0,-0.0516,116.6698,104.9721,24.7137,1,311.55
65,302,302,600436.XSHG,600436,片仔癀,XSHG,2021-04-13,308.3,308.3,305.0,319.74,302.01,311.24,4231577,1322069029,23266,0.006999999999999999,1.0,187776445328.0,187776445328.0,0.0095,117.7824,105.9732,24.9493,1,312.42900000000003
66,303,303,600436.XSHG,600436,片仔癀,XSHG,2021-04-14,311.24,311.24,312.06,318.9,304.5,314.5,4574544,1429889460,25546,0.0076,1.0,189743259400.0,189743259400.0,0.0105,119.0161,107.0831,25.2107,1,312.575
67,304,304,600436.XSHG,600436,片仔癀,XSHG,2021-04-15,314.5,314.5,313.0,315.8,307.01,311.8,2604959,808855856,15697,0.0043,1.0,188114302960.0,188114302960.0,-0.0086,117.9943,106.1638,24.9942,1,310.506
68,305,305,600436.XSHG,600436,片仔癀,XSHG,2021-04-16,311.8,311.8,314.99,315.8,305.5,309.0,2591684,801826330,15241,0.0043,1.0,186425014800.0,186425014800.0,-0.009000000000000001,116.9347,105.2105,24.7698,1,309.384
69,306,306,600436.XSHG,600436,片仔癀,XSHG,2021-04-19,309.0,309.0,308.5,328.99,305.0,328.99,5847262,1889158171,31970,0.0097,1.0,198485325628.0,198485325628.0,0.0647,124.4995,112.0168,26.3722,1,323.084
70,307,307,600436.XSHG,600436,片仔癀,XSHG,2021-04-20,328.99,328.99,330.07,337.99,328.18,329.35,3922960,1301238802,22884,0.0065,1.0,198702519820.0,198702519820.0,0.0011,112.324,87.8737,23.5725,1,331.69800000000004
71,308,308,600436.XSHG,600436,片仔癀,XSHG,2021-04-21,329.35,329.35,328.0,338.46,326.35,337.0,4187304,1398585068,22635,0.0069,1.0,203317896400.0,203317896400.0,0.0232,114.93299999999999,89.9148,24.1201,1,334.006
72,309,309,600436.XSHG,600436,片仔癀,XSHG,2021-04-22,337.0,337.0,336.0,339.8,330.0,333.66,3230322,1082858142,19984,0.0054,1.0,201302816952.0,201302816952.0,-0.0099,113.7939,89.0236,23.881,1,335.217
73,310,310,600436.XSHG,600436,片仔癀,XSHG,2021-04-23,333.66,333.66,333.66,348.36,332.18,344.81,4476240,1537465263,25068,0.0074,1.0,208029803732.0,208029803732.0,0.0334,117.5966,91.9986,24.679000000000002,1,343.472
74,311,311,600436.XSHG,600436,片仔癀,XSHG,2021-04-26,344.81,344.81,336.0,341.0,326.8,328.05,7955114,2637867345,42919,0.0132,1.0,197918207460.0,197918207460.0,-0.0486,111.8806,87.5268,23.4795,1,331.594
75,312,312,600436.XSHG,600436,片仔癀,XSHG,2021-04-27,328.05,328.05,326.99,334.94,325.04,333.72,3678515,1221546082,20024,0.0061,1.0,201339015984.0,201339015984.0,0.0173,113.8144,89.0397,23.8853,1,332.07599999999996
76,313,313,600436.XSHG,600436,片仔癀,XSHG,2021-04-28,333.72,333.72,332.09,346.5,330.5,344.58,4484172,1522639430,24486,0.0074,1.0,207891040776.0,207891040776.0,0.0325,117.5181,91.9372,24.6626,1,339.559
77,314,314,600436.XSHG,600436,片仔癀,XSHG,2021-04-29,344.58,344.58,344.58,349.87,336.14,343.91,3713367,1277684779,22855,0.0062,1.0,207486818252.0,207486818252.0,-0.0019,117.2896,91.7584,24.6146,1,344.077
78,315,315,600436.XSHG,600436,片仔癀,XSHG,2021-04-30,343.91,343.91,344.03,346.68,338.91,339.31,3231089,1106271083,18990,0.0054,1.0,204711559132.0,204711559132.0,-0.0134,115.7208,90.5311,24.2854,1,342.38300000000004
