,index,Unnamed: 0,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
10,721,721,600900.XSHG,600900,长江电力,XSHG,2021-01-18,19.2,19.2,19.2,19.25,18.98,19.1,39875611,761753611,39364,0.0018,1.0,434369511293.0,434369511293.0,-0.0052,18.1277,16.0871,2.6247,1,19.102999999999998
11,722,722,600900.XSHG,600900,长江电力,XSHG,2021-01-19,19.1,19.1,19.15,19.48,19.12,19.4,49734502,960033769,53138,0.0022,1.0,441192069062.0,441192069062.0,0.0157,18.4124,16.3397,2.6660000000000004,1,19.303
12,723,723,600900.XSHG,600900,长江电力,XSHG,2021-01-20,19.4,19.4,19.38,19.38,19.05,19.1,36650589,701133990,57841,0.0016,1.0,434369511293.0,434369511293.0,-0.0155,18.1277,16.0871,2.6247,1,19.13
13,724,724,600900.XSHG,600900,长江电力,XSHG,2021-01-21,19.1,19.1,19.05,19.19,19.01,19.13,37561108,716129861,35252,0.0017,1.0,435051767070.0,435051767070.0,0.0016,18.1561,16.1123,2.6289,1,19.066
14,725,725,600900.XSHG,600900,长江电力,XSHG,2021-01-22,19.13,19.13,19.05,19.09,18.9,18.91,28348939,536911777,35688,0.0012,1.0,430048558039.0,430048558039.0,-0.0115,17.9473,15.927,2.5986,1,18.939
15,726,726,600900.XSHG,600900,长江电力,XSHG,2021-01-25,18.91,18.91,18.89,19.02,18.5,18.9,46984145,879646788,48421,0.0021,1.0,429821139447.0,429821139447.0,-0.0005,17.9379,15.9186,2.5973,1,18.722
16,727,727,600900.XSHG,600900,长江电力,XSHG,2021-01-26,18.9,18.9,18.77,19.05,18.68,18.99,34066460,643811561,33687,0.0015,1.0,431867906778.0,431867906778.0,0.0048,18.0233,15.9944,2.6096,1,18.899
17,728,728,600900.XSHG,600900,长江电力,XSHG,2021-01-27,18.99,18.99,19.01,19.24,18.98,19.16,39582942,758079607,42715,0.0017,1.0,435734022847.0,435734022847.0,0.009000000000000001,18.1846,16.1376,2.633,1,19.152
18,729,729,600900.XSHG,600900,长江电力,XSHG,2021-01-28,19.16,19.16,19.55,20.26,19.36,20.0,109097282,2164578640,104196,0.0048,1.0,454837184600.0,454837184600.0,0.0438,18.9819,16.8451,2.7484,1,19.840999999999998
19,730,730,600900.XSHG,600900,长江电力,XSHG,2021-01-29,20.0,20.0,19.8,20.15,19.4,19.68,70772821,1399077904,77414,0.0031,1.0,447559789646.0,447559789646.0,-0.016,18.6781,16.5756,2.7045,1,19.769000000000002
20,731,731,600900.XSHG,600900,长江电力,XSHG,2021-02-01,19.68,19.68,19.8,19.8,19.32,19.43,132064711,2579449453,81872,0.0058,1.0,441874324839.0,441874324839.0,-0.0127,18.4409,16.365,2.6701,1,19.532
21,732,732,600900.XSHG,600900,长江电力,XSHG,2021-02-02,19.43,19.43,19.68,19.77,19.31,19.51,134633414,2629777853,112016,0.0059,1.0,443693673577.0,443693673577.0,0.0041,18.5168,16.4324,2.6811,1,19.533
22,733,733,600900.XSHG,600900,长江电力,XSHG,2021-02-03,19.51,19.51,19.6,19.72,19.33,19.48,92892049,1810742298,83869,0.0041,1.0,443011417800.0,443011417800.0,-0.0015,18.4883,16.4071,2.677,1,19.493
23,734,734,600900.XSHG,600900,长江电力,XSHG,2021-02-04,19.48,19.48,19.35,19.58,19.3,19.52,96214207,1873001385,72986,0.0042,1.0,443921092170.0,443921092170.0,0.0021,18.5263,16.4408,2.6825,1,19.467
24,735,735,600900.XSHG,600900,长江电力,XSHG,2021-02-05,19.52,19.52,19.53,19.66,19.34,19.43,54269017,1056400601,50155,0.0024,1.0,441874324839.0,441874324839.0,-0.0046,18.4409,16.365,2.6701,1,19.465999999999998
25,736,736,600900.XSHG,600900,长江电力,XSHG,2021-02-08,19.43,19.43,19.46,20.03,19.43,19.5,76477062,1499130384,82255,0.0034,1.0,443466254985.0,443466254985.0,0.0036,18.5073,16.424,2.6797,1,19.602
26,737,737,600900.XSHG,600900,长江电力,XSHG,2021-02-09,19.5,19.5,19.53,19.62,19.03,19.28,68625730,1321462133,69438,0.003,1.0,438463045954.0,438463045954.0,-0.0113,18.2985,16.2387,2.6495,1,19.256
27,738,738,600900.XSHG,600900,长江电力,XSHG,2021-02-10,19.28,19.28,19.29,19.79,19.23,19.69,72887266,1428002523,66298,0.0032,1.0,447787208239.0,447787208239.0,0.0213,18.6876,16.584,2.7058,1,19.592
28,739,739,600900.XSHG,600900,长江电力,XSHG,2021-02-18,19.69,19.69,19.83,19.95,19.52,19.63,70000872,1376318408,66381,0.0031,1.0,446422696685.0,446422696685.0,-0.003,18.6307,16.5335,2.6976,1,19.660999999999998
29,740,740,600900.XSHG,600900,长江电力,XSHG,2021-02-19,19.63,19.63,19.65,20.1,19.58,19.98,90788463,1802875274,75538,0.004,1.0,454382347415.0,454382347415.0,0.0178,18.9629,16.8282,2.7457,1,19.858
30,741,741,600900.XSHG,600900,长江电力,XSHG,2021-02-22,19.98,19.98,19.96,19.96,19.5,19.56,84434854,1658999349,83280,0.0037,1.0,444830766539.0,444830766539.0,-0.021,18.5643,16.4745,2.688,1,19.648
31,742,742,600900.XSHG,600900,长江电力,XSHG,2021-02-23,19.56,19.56,19.6,19.91,19.56,19.73,68130716,1347067305,67882,0.003,1.0,448696882608.0,448696882608.0,0.0087,18.7256,16.6177,2.7113,1,19.772000000000002
32,743,743,600900.XSHG,600900,长江电力,XSHG,2021-02-24,19.73,19.73,19.86,19.87,19.5,19.61,60547590,1190786921,52219,0.0027,1.0,445967859500.0,445967859500.0,-0.0061,18.6117,16.5166,2.6948,1,19.667
33,744,744,600900.XSHG,600900,长江电力,XSHG,2021-02-25,19.61,19.61,19.66,19.92,19.6,19.8,65349837,1292211903,67300,0.0029,1.0,450288812754.0,450288812754.0,0.0097,18.792,16.6766,2.7209,1,19.774
34,745,745,600900.XSHG,600900,长江电力,XSHG,2021-02-26,19.8,19.8,19.65,19.99,19.61,19.75,68862551,1365331970,57477,0.003,1.0,449151719792.0,449151719792.0,-0.0025,18.7446,16.6345,2.7141,1,19.827
35,746,746,600900.XSHG,600900,长江电力,XSHG,2021-03-01,19.75,19.75,19.8,19.83,19.55,19.67,47855230,941857564,51487,0.0021,1.0,447332371054.0,447332371054.0,-0.0041,18.6687,16.5672,2.7031,1,19.680999999999997
36,747,747,600900.XSHG,600900,长江电力,XSHG,2021-03-02,19.67,19.67,19.7,20.08,19.62,19.75,57678248,1142046337,55462,0.0025,1.0,449151719792.0,449151719792.0,0.0041,18.7446,16.6345,2.7141,1,19.8
37,748,748,600900.XSHG,600900,长江电力,XSHG,2021-03-03,19.75,19.75,19.73,20.05,19.69,20.03,56249843,1119455967,60807,0.0025,1.0,455519440377.0,455519440377.0,0.0142,19.0103,16.8704,2.7526,1,19.901
38,749,749,600900.XSHG,600900,长江电力,XSHG,2021-03-04,20.03,20.03,19.92,20.58,19.92,20.27,92043597,1858368671,83421,0.004,1.0,460977486592.0,460977486592.0,0.012,19.2381,17.0725,2.7855,1,20.19
39,750,750,600900.XSHG,600900,长江电力,XSHG,2021-03-05,20.27,20.27,20.15,20.32,19.74,20.2,64137470,1287399214,55112,0.0028,1.0,459385556446.0,459385556446.0,-0.0035,19.1717,17.0135,2.7759,1,20.072
40,751,751,600900.XSHG,600900,长江电力,XSHG,2021-03-08,20.2,20.2,20.13,20.52,20.03,20.2,78175468,1581226502,60310,0.0034,1.0,459385556446.0,459385556446.0,0.0,19.1717,17.0135,2.7759,1,20.227
41,752,752,600900.XSHG,600900,长江电力,XSHG,2021-03-09,20.2,20.2,20.29,21.08,20.1,20.25,126622763,2593858919,105568,0.0056,1.0,460522649408.0,460522649408.0,0.0025,19.2191,17.0557,2.7828,1,20.485
42,753,753,600900.XSHG,600900,长江电力,XSHG,2021-03-10,20.25,20.25,20.01,20.27,19.81,19.9,89849617,1798799277,102607,0.004,1.0,452562998677.0,452562998677.0,-0.0173,18.8869,16.7609,2.7347,1,20.02
43,754,754,600900.XSHG,600900,长江电力,XSHG,2021-03-11,19.9,19.9,19.95,20.35,19.91,20.2,78544497,1585833256,75069,0.0035,1.0,459385556446.0,459385556446.0,0.0151,19.1717,17.0135,2.7759,1,20.19
44,755,755,600900.XSHG,600900,长江电力,XSHG,2021-03-12,20.2,20.2,20.26,21.97,20.21,21.32,207504593,4388789600,141164,0.0091,1.0,484856438784.0,484856438784.0,0.0554,20.2347,17.9569,2.9298,1,21.15
45,756,756,600900.XSHG,600900,长江电力,XSHG,2021-03-15,21.32,21.32,21.32,21.72,20.75,20.94,122706239,2601761557,110578,0.0054,1.0,476214532276.0,476214532276.0,-0.0178,19.874000000000002,17.6368,2.8776,1,21.203000000000003
46,757,757,600900.XSHG,600900,长江电力,XSHG,2021-03-16,20.94,20.94,20.94,21.1,20.66,20.91,76341021,1591292087,65979,0.0034,1.0,475532276499.0,475532276499.0,-0.0014,19.8455,17.6115,2.8735,1,20.845
47,758,758,600900.XSHG,600900,长江电力,XSHG,2021-03-17,20.91,20.91,20.97,21.0,20.35,20.42,80167137,1646898537,73136,0.0035,1.0,464388765477.0,464388765477.0,-0.0234,19.3805,17.1988,2.8061,1,20.543000000000003
48,759,759,600900.XSHG,600900,长江电力,XSHG,2021-03-18,20.42,20.42,20.41,20.63,20.23,20.43,70928273,1448606333,72690,0.0031,1.0,464616184069.0,464616184069.0,0.0005,19.39,17.2073,2.8075,1,20.424
49,760,760,600900.XSHG,600900,长江电力,XSHG,2021-03-19,20.43,20.43,20.27,20.68,20.16,20.47,67477930,1380768949,65224,0.003,1.0,465525858438.0,465525858438.0,0.002,19.4279,17.241,2.813,1,20.463
50,761,761,600900.XSHG,600900,长江电力,XSHG,2021-03-22,20.47,20.47,20.46,21.34,20.45,21.21,101953321,2144527177,88022,0.0045,1.0,482354834268.0,482354834268.0,0.0362,20.1303,17.8642,2.9147,1,21.034000000000002
51,762,762,600900.XSHG,600900,长江电力,XSHG,2021-03-23,21.21,21.21,21.15,21.44,20.79,20.97,88793104,1873830705,81606,0.0039,1.0,476896788053.0,476896788053.0,-0.0113,19.9025,17.6621,2.8817,1,21.103
52,763,763,600900.XSHG,600900,长江电力,XSHG,2021-03-24,20.97,20.97,20.95,21.03,20.58,20.78,65449875,1359899581,56167,0.0029,1.0,472575834799.0,472575834799.0,-0.0091,19.7221,17.5021,2.8556,1,20.778000000000002
53,764,764,600900.XSHG,600900,长江电力,XSHG,2021-03-25,20.78,20.78,20.8,21.07,20.64,21.06,50522985,1057457891,53827,0.0022,1.0,478943555384.0,478943555384.0,0.0135,19.9879,17.7379,2.8941,1,20.93
54,765,765,600900.XSHG,600900,长江电力,XSHG,2021-03-26,21.06,21.06,20.9,21.16,20.76,20.83,61999526,1298506382,64786,0.0027,1.0,473712927761.0,473712927761.0,-0.0109,19.7696,17.5442,2.8625,1,20.944000000000003
55,766,766,600900.XSHG,600900,长江电力,XSHG,2021-03-29,20.83,20.83,20.75,21.35,20.7,21.26,70832609,1499457975,75262,0.0031,1.0,483491927230.0,483491927230.0,0.0206,20.1777,17.9063,2.9216,1,21.169
56,767,767,600900.XSHG,600900,长江电力,XSHG,2021-03-30,21.26,21.26,21.23,21.47,21.07,21.44,49654596,1058424549,50838,0.0022,1.0,487585461891.0,487585461891.0,0.0085,20.3485,18.0579,2.9463,1,21.316
57,768,768,600900.XSHG,600900,长江电力,XSHG,2021-03-31,21.44,21.44,21.44,21.5,21.25,21.44,35827789,766359211,39551,0.0016,1.0,487585461891.0,487585461891.0,0.0,20.3485,18.0579,2.9463,1,21.39
58,769,769,600900.XSHG,600900,长江电力,XSHG,2021-04-01,21.44,21.44,21.41,21.73,21.33,21.63,30377733,654937002,37574,0.0013,1.0,491906415145.0,491906415145.0,0.0089,20.5289,18.218,2.9724,1,21.56
59,770,770,600900.XSHG,600900,长江电力,XSHG,2021-04-02,21.63,21.63,21.6,21.6,21.06,21.12,54592043,1157306786,56067,0.0024,1.0,480308066938.0,480308066938.0,-0.0236,20.0448,17.7884,2.9023,1,21.199
60,771,771,600900.XSHG,600900,长江电力,XSHG,2021-04-06,21.12,21.12,21.12,21.21,20.84,20.95,41859407,877026055,49839,0.0018,1.0,476441950868.0,476441950868.0,-0.008,19.8835,17.6452,2.8789999999999996,1,20.951999999999998
61,772,772,600900.XSHG,600900,长江电力,XSHG,2021-04-07,20.95,20.95,21.11,21.19,20.95,21.13,38701526,816513653,51702,0.0017,1.0,480535485530.0,480535485530.0,0.0086,20.0543,17.7968,2.9037,1,21.098000000000003
62,773,773,600900.XSHG,600900,长江电力,XSHG,2021-04-08,21.13,21.13,21.01,21.1,20.74,20.86,34768000,725466056,46506,0.0015,1.0,474395183538.0,474395183538.0,-0.0128,19.7981,17.5694,2.8666,1,20.866
63,774,774,600900.XSHG,600900,长江电力,XSHG,2021-04-09,20.86,20.86,20.86,20.99,20.75,20.85,23521115,491286409,30718,0.001,1.0,474167764946.0,474167764946.0,-0.0005,19.7886,17.561,2.8652,1,20.886999999999997
64,775,775,600900.XSHG,600900,长江电力,XSHG,2021-04-12,20.85,20.85,20.8,21.35,20.79,21.19,65645637,1390041467,57193,0.0029,1.0,481899997084.0,481899997084.0,0.0163,20.1113,17.8474,2.912,1,21.175
65,776,776,600900.XSHG,600900,长江电力,XSHG,2021-04-13,21.19,21.19,21.11,21.24,20.85,21.02,37492201,786451475,42742,0.0016,1.0,478033881015.0,478033881015.0,-0.008,19.9499,17.7042,2.8886,1,20.976
66,777,777,600900.XSHG,600900,长江电力,XSHG,2021-04-14,21.02,21.02,21.05,21.08,20.71,20.76,53201843,1107905890,41899,0.0023,1.0,472120997615.0,472120997615.0,-0.0124,19.7032,17.4852,2.8529,1,20.825
67,778,778,600900.XSHG,600900,长江电力,XSHG,2021-04-15,20.76,20.76,20.76,20.83,20.28,20.32,57600278,1176856409,52237,0.0025,1.0,462114579554.0,462114579554.0,-0.0212,19.2856,17.1146,2.7924,1,20.430999999999997
68,779,779,600900.XSHG,600900,长江电力,XSHG,2021-04-16,20.32,20.32,20.4,20.61,20.32,20.47,24951468,510404035,33499,0.0011,1.0,465525858438.0,465525858438.0,0.0074,19.4279,17.241,2.813,1,20.456
69,780,780,600900.XSHG,600900,长江电力,XSHG,2021-04-19,20.47,20.47,20.41,20.64,20.4,20.51,32216369,660703746,43798,0.0014,1.0,466435532807.0,466435532807.0,0.002,19.4659,17.2746,2.8185,1,20.508000000000003
70,781,781,600900.XSHG,600900,长江电力,XSHG,2021-04-20,20.51,20.51,20.44,20.63,20.41,20.61,23126559,475301797,29121,0.001,1.0,468709718730.0,468709718730.0,0.0049,19.5608,17.3589,2.8323,1,20.552
71,782,782,600900.XSHG,600900,长江电力,XSHG,2021-04-21,20.61,20.61,20.55,20.65,20.47,20.6,23863841,490001631,33742,0.001,1.0,468482300138.0,468482300138.0,-0.0005,19.5513,17.3504,2.8309,1,20.533
72,783,783,600900.XSHG,600900,长江电力,XSHG,2021-04-22,20.6,20.6,20.6,20.65,20.32,20.4,37710976,770042882,39647,0.0017,1.0,463933928292.0,463933928292.0,-0.0097,19.3615,17.182000000000002,2.8034,1,20.42
73,784,784,600900.XSHG,600900,长江电力,XSHG,2021-04-23,20.4,20.4,20.39,20.4,20.02,20.38,49810967,1007769320,54514,0.0022,1.0,463479091107.0,463479091107.0,-0.001,19.3425,17.1652,2.8006,1,20.232
74,785,785,600900.XSHG,600900,长江电力,XSHG,2021-04-26,20.38,20.38,20.36,20.45,20.16,20.16,31879803,646011942,44070,0.0014,1.0,458475882077.0,458475882077.0,-0.0108,17.0585,39.9462,2.6182,1,20.264
75,786,786,600900.XSHG,600900,长江电力,XSHG,2021-04-27,20.16,20.16,20.11,20.26,20.07,20.12,22683243,456809084,29939,0.001,1.0,457566207708.0,457566207708.0,-0.002,17.0246,39.8669,2.613,1,20.139
76,787,787,600900.XSHG,600900,长江电力,XSHG,2021-04-28,20.12,20.12,20.15,20.2,19.97,20.12,28506691,573097979,35760,0.0013,1.0,457566207708.0,457566207708.0,0.0,17.0246,39.8669,2.613,1,20.104
77,788,788,600900.XSHG,600900,长江电力,XSHG,2021-04-29,20.12,20.12,20.09,20.19,19.97,20.13,34505740,693006081,38530,0.0015,1.0,457793626300.0,457793626300.0,0.0005,17.0331,39.8867,2.6143,1,20.084
78,789,789,600900.XSHG,600900,长江电力,XSHG,2021-04-30,20.13,20.13,20.13,20.15,19.8,19.97,48161564,961349743,56616,0.0021,1.0,454154928224.0,454154928224.0,-0.0079,16.8977,39.5697,2.5935,1,19.961
