,index,Unnamed: 0,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
14,646,646,600887.XSHG,600887,伊利股份,XSHG,2021-01-22,46.25,46.25,46.01,46.99,45.38,46.04,119443915,5498601927,189572,0.0201,1.0,273028116084.0,280044045792.0,-0.0045,38.2185,34.8639,9.8603,1,46.035
15,647,647,600887.XSHG,600887,伊利股份,XSHG,2021-01-25,46.04,46.04,46.14,48.92,46.14,48.83,152055108,7220524557,235058,0.0256,1.0,289573477593.0,297014568984.0,0.0606,40.5345,36.9766,10.4579,1,47.486000000000004
16,648,648,600887.XSHG,600887,伊利股份,XSHG,2021-01-26,48.83,48.83,48.01,48.2,46.58,46.99,94322495,4468032608,169867,0.0159,1.0,278661841329.0,285822539352.0,-0.0377,39.0071,35.5833,10.0638,1,47.37
17,649,649,600887.XSHG,600887,伊利股份,XSHG,2021-01-27,46.99,46.99,47.19,47.2,45.21,46.21,82759501,3802346331,152460,0.013999999999999999,1.0,274036256391.0,281078092008.0,-0.0166,38.3596,34.9926,9.8967,1,45.945
18,650,650,600887.XSHG,600887,伊利股份,XSHG,2021-01-28,46.21,46.21,45.6,45.88,43.68,44.04,96681832,4312064396,187481,0.0163,1.0,261167641884.0,267878796192.0,-0.047,36.5583,33.3494,9.432,1,44.601000000000006
19,651,651,600887.XSHG,600887,伊利股份,XSHG,2021-01-29,44.04,44.04,44.32,44.75,43.58,44.2,77663335,3433198000,108017,0.0131,1.0,262116479820.0,268852016160.0,0.0036,36.6911,33.4705,9.4663,1,44.206
20,652,652,600887.XSHG,600887,伊利股份,XSHG,2021-02-01,44.2,44.2,44.8,44.94,43.9,44.25,53356045,2369515589,94648,0.009000000000000001,1.0,262412991675.0,269156147400.0,0.0011,36.7326,33.5084,9.477,1,44.41
21,653,653,600887.XSHG,600887,伊利股份,XSHG,2021-02-02,44.25,44.25,44.25,45.39,43.92,44.98,77051545,3445334724,123817,0.013000000000000001,1.0,266742064758.0,273596463504.0,0.0165,37.3386,34.0612,9.6333,1,44.715
22,654,654,600887.XSHG,600887,伊利股份,XSHG,2021-02-03,44.98,44.98,45.14,45.15,43.05,43.28,130760919,5694160641,187496,0.022000000000000002,1.0,256660661688.0,263256001344.0,-0.0378,35.9274,32.7739,9.2692,1,43.54600000000001
23,655,655,600887.XSHG,600887,伊利股份,XSHG,2021-02-04,43.28,43.28,43.27,44.32,42.67,43.73,79495944,3471513059,130977,0.0134,1.0,259329268383.0,265993182504.0,0.0104,36.3009,33.1146,9.3656,1,43.669
24,656,656,600887.XSHG,600887,伊利股份,XSHG,2021-02-05,43.73,43.73,44.18,45.11,43.65,44.15,79759179,3544478717,131204,0.0134,1.0,261819967965.0,268547884920.0,0.0096,36.6496,33.4327,9.4556,1,44.44
25,657,657,600887.XSHG,600887,伊利股份,XSHG,2021-02-08,44.15,44.15,44.67,45.76,44.27,45.72,89439787,4038576136,153538,0.0151,1.0,271130440212.0,278097605856.0,0.0356,37.9529,34.6216,9.7918,1,45.153999999999996
26,658,658,600887.XSHG,600887,伊利股份,XSHG,2021-02-09,45.72,45.72,45.84,46.43,45.22,46.02,84801370,3888251506,146000,0.0143,1.0,272909511342.0,279922393296.0,0.0066,38.2019,34.8487,9.8561,1,45.851000000000006
27,659,659,600887.XSHG,600887,伊利股份,XSHG,2021-02-10,46.02,46.02,46.02,46.85,45.53,46.49,85323531,3940105441,140167,0.0144,1.0,275696722779.0,282781226952.0,0.0102,38.5921,35.2046,9.9567,1,46.178000000000004
28,660,660,600887.XSHG,600887,伊利股份,XSHG,2021-02-18,46.49,46.49,47.6,47.86,45.24,45.8,94251189,4355426391,161694,0.0159,1.0,271604859180.0,278584215840.0,-0.0148,38.0193,34.6821,9.8089,1,46.211000000000006
29,661,661,600887.XSHG,600887,伊利股份,XSHG,2021-02-19,45.8,45.8,45.97,48.38,45.28,48.24,113356573,5329460614,195586,0.0191,1.0,286074637704.0,293425820352.0,0.0533,40.0448,36.5298,10.3315,1,47.015
30,662,662,600887.XSHG,600887,伊利股份,XSHG,2021-02-22,48.24,48.24,48.26,48.27,46.1,46.58,102000229,4811856219,187997,0.0172,1.0,276230444118.0,283328663184.0,-0.0344,38.6668,35.2728,9.976,1,47.175
31,663,663,600887.XSHG,600887,伊利股份,XSHG,2021-02-23,46.58,46.58,45.99,46.31,45.0,45.01,72002219,3282304918,124646,0.0121,1.0,266919971871.0,273778942248.0,-0.0337,37.3635,34.0839,9.6397,1,45.586000000000006
32,664,664,600887.XSHG,600887,伊利股份,XSHG,2021-02-24,45.01,45.01,45.34,45.76,43.6,44.2,69734794,3110199409,134429,0.0118,1.0,262116479820.0,268852016160.0,-0.018000000000000002,36.6911,33.4705,9.4663,1,44.6
33,665,665,600887.XSHG,600887,伊利股份,XSHG,2021-02-25,44.2,44.2,44.4,45.0,43.82,44.1,51144581,2272170406,100955,0.0086,1.0,261523456110.0,268243753680.0,-0.0023,36.6081,33.3948,9.4449,1,44.426
34,666,666,600887.XSHG,600887,伊利股份,XSHG,2021-02-26,44.1,44.1,43.0,43.8,42.61,43.22,57781316,2498615218,94868,0.0097,1.0,256304847462.0,262891043856.0,-0.02,35.8776,32.7284,9.2564,1,43.243
35,667,667,600887.XSHG,600887,伊利股份,XSHG,2021-03-01,43.22,43.22,43.6,43.97,43.28,43.8,45989454,2008060407,78413,0.0078,1.0,259744384980.0,266418966240.0,0.0134,36.3591,33.1676,9.3806,1,43.663000000000004
36,668,668,600887.XSHG,600887,伊利股份,XSHG,2021-03-02,43.8,43.8,44.03,44.28,42.51,43.0,59416504,2569828847,118408,0.01,1.0,255000195300.0,261552866400.0,-0.0183,35.695,32.5618,9.2093,1,43.251000000000005
37,669,669,600887.XSHG,600887,伊利股份,XSHG,2021-03-03,43.0,43.0,43.0,43.74,42.76,43.67,39323030,1707601216,67573,0.0066,1.0,258973454157.0,265628225016.0,0.0156,36.2511,33.0692,9.3528,1,43.425
38,670,670,600887.XSHG,600887,伊利股份,XSHG,2021-03-04,43.67,43.67,43.15,43.4,41.25,41.5,68887578,2901671105,150009,0.0116,1.0,246104839650.0,252428929200.0,-0.0497,34.4498,31.426,8.888,1,42.122
39,671,671,600887.XSHG,600887,伊利股份,XSHG,2021-03-05,41.5,41.5,41.0,42.1,40.24,41.46,47505006,1962508121,85346,0.008,1.0,245867630166.0,252185624208.0,-0.001,34.4166,31.3957,8.8794,1,41.312
40,672,672,600887.XSHG,600887,伊利股份,XSHG,2021-03-08,41.46,41.46,41.55,41.83,39.5,39.8,74116651,2987113453,132588,0.0125,1.0,236023436580.0,242088467040.0,-0.04,33.0386,30.1386,8.5239,1,40.303000000000004
41,673,673,600887.XSHG,600887,伊利股份,XSHG,2021-03-09,39.8,39.8,39.51,39.65,37.72,37.95,99147646,3833579022,157363,0.0167,1.0,225052497945.0,230835611160.0,-0.0465,31.5029,28.7377,8.1277,1,38.665
42,674,674,600887.XSHG,600887,伊利股份,XSHG,2021-03-10,37.95,37.95,39.0,39.33,38.31,38.42,68500539,2656213252,110677,0.0116,1.0,227839709382.0,233694444816.0,0.0124,31.893,29.0936,8.2284,1,38.777
43,675,675,600887.XSHG,600887,伊利股份,XSHG,2021-03-11,38.42,38.42,38.9,39.65,38.6,39.3,61323559,2404636066,103222,0.0103,1.0,233058318030.0,239047154640.0,0.0229,32.6235,29.76,8.4168,1,39.211999999999996
44,676,676,600887.XSHG,600887,伊利股份,XSHG,2021-03-12,39.3,39.3,39.5,39.6,38.9,39.48,47451033,1859613653,77025,0.008,1.0,234125760708.0,240142027104.0,0.0046,32.773,29.8963,8.4554,1,39.19
45,677,677,600887.XSHG,600887,伊利股份,XSHG,2021-03-15,39.48,39.48,39.28,39.33,37.91,38.28,47568319,1831435816,95200,0.008,1.0,227009476188.0,232842877344.0,-0.0304,31.7768,28.9876,8.1984,1,38.501
46,678,678,600887.XSHG,600887,伊利股份,XSHG,2021-03-16,38.28,38.28,38.83,39.43,38.57,39.02,42344805,1654675922,75982,0.0071,1.0,231397851642.0,237344019696.0,0.0193,32.3911,29.548000000000002,8.3569,1,39.076
47,679,679,600887.XSHG,600887,伊利股份,XSHG,2021-03-17,39.02,39.02,39.05,39.82,38.56,39.59,38892845,1531308032,76446,0.0066,1.0,234778086789.0,240811115832.0,0.0146,32.8643,29.9796,8.4789,1,39.372
48,680,680,600887.XSHG,600887,伊利股份,XSHG,2021-03-18,39.59,39.59,39.67,40.38,39.53,40.15,39100722,1566501693,76086,0.0066,1.0,238099019565.0,244217385720.0,0.0141,33.3291,30.4037,8.5989,1,40.063
49,681,681,600887.XSHG,600887,伊利股份,XSHG,2021-03-19,40.15,40.15,39.66,39.89,38.63,38.96,44257880,1734719474,85268,0.0075,1.0,231042037416.0,236979062208.0,-0.0296,32.3413,29.5025,8.344,1,39.196
50,682,682,600887.XSHG,600887,伊利股份,XSHG,2021-03-22,38.96,38.96,39.1,39.47,38.58,39.25,28169507,1100235692,55317,0.0048,1.0,232761806175.0,238743023400.0,0.0074,32.582,29.7221,8.4061,1,39.058
51,683,683,600887.XSHG,600887,伊利股份,XSHG,2021-03-23,39.25,39.25,39.15,39.58,38.59,38.96,32619642,1272674119,63288,0.0055,1.0,231042037416.0,236979062208.0,-0.0074,32.3413,29.5025,8.344,1,39.016
52,684,684,600887.XSHG,600887,伊利股份,XSHG,2021-03-24,38.96,38.96,38.95,40.1,38.85,39.1,46347783,1824708124,82609,0.0078,1.0,231872270610.0,237830629680.0,0.0036,32.4575,29.6086,8.374,1,39.37
53,685,685,600887.XSHG,600887,伊利股份,XSHG,2021-03-25,39.1,39.1,39.0,39.44,38.7,39.24,26722892,1046570847,57895,0.0045,1.0,232702503804.0,238682197152.0,0.0036,32.5737,29.7146,8.404,1,39.164
54,686,686,600887.XSHG,600887,伊利股份,XSHG,2021-03-26,39.24,39.24,39.31,40.68,39.3,40.38,56352760,2265392415,100578,0.0095,1.0,239462974098.0,245616389424.0,0.0291,33.5201,30.5778,8.6481,1,40.2
55,687,687,600887.XSHG,600887,伊利股份,XSHG,2021-03-29,40.38,40.38,40.5,40.92,39.98,40.4,35968571,1452099258,61439,0.0061,1.0,239581578840.0,245738041920.0,0.0005,33.5367,30.593000000000004,8.6524,1,40.371
56,688,688,600887.XSHG,600887,伊利股份,XSHG,2021-03-30,40.4,40.4,40.15,40.73,40.06,40.26,34763395,1402999889,57478,0.0059,1.0,238751345646.0,244886474448.0,-0.0035,33.4204,30.487,8.6224,1,40.359
57,689,689,600887.XSHG,600887,伊利股份,XSHG,2021-03-31,40.26,40.26,40.3,40.36,39.59,40.03,27775544,1107455627,56979,0.0047,1.0,237387391113.0,243487470744.0,-0.0057,33.2295,30.3128,8.5732,1,39.872
58,690,690,600887.XSHG,600887,伊利股份,XSHG,2021-04-01,40.03,40.03,40.02,40.4,39.8,40.3,26220463,1051656159,51275,0.0044,1.0,238988555130.0,245129779440.0,0.0067,33.4537,30.5173,8.631,1,40.108000000000004
59,691,691,600887.XSHG,600887,伊利股份,XSHG,2021-04-02,40.3,40.3,40.5,41.0,40.05,40.5,38391148,1555627474,74157,0.0065,1.0,240174602550.0,246346304400.0,0.005,33.6197,30.6687,8.6738,1,40.52
60,692,692,600887.XSHG,600887,伊利股份,XSHG,2021-04-06,40.5,40.5,40.5,40.97,40.24,40.78,28449464,1156798302,47473,0.0048,1.0,241835068938.0,248049439344.0,0.0069,33.8521,30.8807,8.7338,1,40.662
61,693,693,600887.XSHG,600887,伊利股份,XSHG,2021-04-07,40.78,40.78,40.88,40.88,39.25,39.54,46487627,1851989088,104842,0.0078,1.0,234481574934.0,240506984592.0,-0.0304,32.8228,29.9417,8.4682,1,39.838
62,694,694,600887.XSHG,600887,伊利股份,XSHG,2021-04-08,39.54,39.54,39.46,41.47,39.4,40.97,66200201,2704322276,124684,0.0112,1.0,242961813987.0,249205138056.0,0.0362,34.0098,31.0246,8.7745,1,40.851
63,695,695,600887.XSHG,600887,伊利股份,XSHG,2021-04-09,40.97,40.97,40.98,41.12,39.45,39.8,49746092,1986825460,103120,0.0084,1.0,236023436580.0,242088467040.0,-0.0286,33.0386,30.1386,8.5239,1,39.939
64,696,696,600887.XSHG,600887,伊利股份,XSHG,2021-04-12,39.8,39.8,39.78,39.95,39.01,39.31,39241225,1547439584,68850,0.0066,1.0,233117620401.0,239107980888.0,-0.0123,32.6318,29.7676,8.419,1,39.434
65,697,697,600887.XSHG,600887,伊利股份,XSHG,2021-04-13,39.31,39.31,39.46,40.46,39.38,39.8,32087869,1282580199,63824,0.0054,1.0,236023436580.0,242088467040.0,0.0125,33.0386,30.1386,8.5239,1,39.971
66,698,698,600887.XSHG,600887,伊利股份,XSHG,2021-04-14,39.8,39.8,40.19,40.25,39.5,39.68,25512605,1016118342,51068,0.0043,1.0,235311808128.0,241358552064.0,-0.003,32.939,30.0478,8.4982,1,39.828
67,699,699,600887.XSHG,600887,伊利股份,XSHG,2021-04-15,39.68,39.68,39.91,39.92,38.13,38.81,53954546,2086830946,104221,0.0091,1.0,230152501851.0,236066668488.0,-0.0219,32.2168,29.3889,8.3119,1,38.678000000000004
68,700,700,600887.XSHG,600887,伊利股份,XSHG,2021-04-16,38.81,38.81,38.7,39.15,38.54,39.02,29090089,1129981712,69649,0.0049,1.0,231397851642.0,237344019696.0,0.0054,32.3911,29.548000000000002,8.3569,1,38.844
69,701,701,600887.XSHG,600887,伊利股份,XSHG,2021-04-19,39.02,39.02,38.8,40.29,38.3,40.1,48555183,1925509063,92332,0.0082,1.0,237802507710.0,243913254480.0,0.0277,33.2876,30.3658,8.5882,1,39.656
70,702,702,600887.XSHG,600887,伊利股份,XSHG,2021-04-20,40.1,40.1,40.01,40.24,39.68,40.0,29026918,1161361919,59131,0.0049,1.0,237209484000.0,243304992000.0,-0.0025,33.2046,30.2901,8.5668,1,40.01
71,703,703,600887.XSHG,600887,伊利股份,XSHG,2021-04-21,40.0,40.0,39.5,39.9,39.06,39.67,35602721,1407314873,72811,0.006,1.0,235252505757.0,241297725816.0,-0.0083,32.9307,30.0402,8.4961,1,39.528
72,704,704,600887.XSHG,600887,伊利股份,XSHG,2021-04-22,39.67,39.67,39.97,40.07,39.45,39.98,30546225,1214989201,53609,0.0052,1.0,237090879258.0,243183339504.0,0.0078,33.188,30.2749,8.5625,1,39.775
73,705,705,600887.XSHG,600887,伊利股份,XSHG,2021-04-23,39.98,39.98,39.81,40.81,39.58,40.51,41502542,1677135643,77647,0.006999999999999999,1.0,240233904921.0,246407130648.0,0.0133,28.1093,21.761999999999997,7.3787,1,40.41
74,706,706,600887.XSHG,600887,伊利股份,XSHG,2021-04-26,40.51,40.51,40.65,41.0,39.5,39.62,44732085,1801605645,91852,0.0075,1.0,234955993902.0,240993594576.0,-0.022000000000000002,27.4918,21.2839,7.2166,1,40.275
75,707,707,600887.XSHG,600887,伊利股份,XSHG,2021-04-27,39.62,39.62,39.59,39.91,39.16,39.73,25233315,998009877,51704,0.0043,1.0,235608319983.0,241662683304.0,0.0028,27.5681,21.343000000000004,7.2366,1,39.551
76,708,708,600887.XSHG,600887,伊利股份,XSHG,2021-04-28,39.73,39.73,39.61,39.61,38.6,39.25,59144078,2303146834,113793,0.01,1.0,232761806175.0,238743023400.0,-0.0121,27.235,21.0852,7.1492,1,38.941
77,709,709,600887.XSHG,600887,伊利股份,XSHG,2021-04-29,39.25,39.25,41.4,42.66,41.2,42.08,149418945,6271152282,239769,0.0252,1.0,249544377168.0,255956851584.0,0.0721,29.1987,22.6054,7.6647,1,41.97
78,710,710,600887.XSHG,600887,伊利股份,XSHG,2021-04-30,42.08,42.08,42.0,42.06,40.57,40.95,87674877,3619927688,149562,0.0148,1.0,242843209245.0,249083485560.0,-0.0269,28.4147,21.9984,7.4588,1,41.288000000000004
